"6F0",2008,"M","74K","S81","Q1083","Q1012"
"75Z",2005,"F","Z51","S81","Q1053","Q1012"
"9B8",2006,"F","02G","S81","Q1056","Q1012"
"66Z",2005,"M","L84","S81","Q1056","Q1012"
"9C8",2007,"M","19A","S81","Q1056","Q1012"
"6C5",2006,"F","90P","T53","Q1021","Q1083"
"5G4",2009,"M","61J","T53","Q1021","Q1083"
"60Z",2005,"F","99N","T53","Q1053","Q1083"
"4M0",2012,"M","6D8","T82","Q1012","Q1083"
"1I3",2010,"F","4C4","T82","Q1071","Q1083"
"0E2",2007,"F","02T","T82","Q1012","Q1083"
"4H1",2009,"F","4A3","T82","Q1012","Q1083"
"0K1",2010,"M","4C9","T82","Q1071","Q1083"
"3C5",2006,"F","34N","T82","Q1021","Q1083"
"68Z",2005,"M","55J","T82","Q1056","Q1083"
"5C8",2006,"F","93O","T88","Q1056","Q1050"
"1B4",2006,"F","74K","T88","Q1083","Q1050"
"4C0",2006,"M","62R","T88","Q1053","Q1050"
"0N4",2012,"F","53Z","T88","Q1071","Q1050"
"2C7",2006,"F","V72","V45","Q1053","Q1053"
"2C1",2006,"F","22H","V45","Q1046","Q1053"
"6B1",2006,"M","13A","V45","Q1048","Q1053"
"59Z",2005,"F","R65","V45","Q1050","Q1053"
"3A8",2005,"F","77G","V92","Q1066","Q1053"
"3D8",2007,"F","25N","X48","Q1071","Q1050"
"5C2",2006,"F","74B","X48","Q1012","Q1050"
"9B2",2006,"M","N12","X58","Q1050","Q1083"
"0B1",2005,"M","93O","X58","Q1056","Q1083"
"8A8",2005,"F","07A","X58","Q1053","Q1083"
"9P9",2013,"F","3F6","X58","Q1056","Q1083"
"I133H0",2013,"F","3H0","X80","Q1071","Q1012"
"77Z",2005,"F","X17","X80","Q1050","Q1012"
"5L4",2011,"M","3D1","X80","Q1083","Q1012"
"7I3",2010,"F","3A7","X81","Q1012","Q1083"
"83Z",2005,"F","58N","X81","Q1056","Q1083"
"0A6",2005,"M","14I","Z10","Q1050","Q1056"
"8B8",2006,"M","17C","Z10","Q1050","Q1056"
"7D5",2007,"F","11N","Z10","Q1053","Q1056"
"5C6",2006,"F","31L","Z46","Q1071","Q1021"
"9A6",2005,"F","N16","Z46","Q1083","Q1021"
"5A0",2005,"F","84N","Z46","Q1083","Q1021"
"3A3",2005,"M","35F","Z71","Q1012","Q1083"
"3A7",2005,"F","O33","Z71","Q1012","Q1083"
"4B9",2006,"M","O33","Z71","Q1012","Q1083"
"9A1",2005,"M","X83","Z71","Q1012","Q1083"
"5C5",2006,"M","K28","Z71","Q1012","Q1083"
"7D0",2007,"F","74B","Z71","Q1012","Q1083"
